412.422 0.0102146
416.134 0.0152171
420.859 0.0242175
423.219 0.0372093
426.592 0.0502030
429.625 0.0741851
432.655 0.114151
435.680 0.172099
439.037 0.257021
441.708 0.387896
444.371 0.551738
447.369 0.728567
450.035 0.884417
452.713 0.982324
454.398 0.996314
456.086 0.996317
458.454 0.977341
459.812 0.943377
462.534 0.849477
465.260 0.740591
467.639 0.668667
468.657 0.648689
470.685 0.635706
473.388 0.629718
474.736 0.638712
477.430 0.669686
480.119 0.720640
483.488 0.752615
485.173 0.763608
488.216 0.747630
489.569 0.732647
491.267 0.692691
492.624 0.662723
493.985 0.617771
495.347 0.565826
497.046 0.516878
498.070 0.467929
499.431 0.420978
500.789 0.390012
503.840 0.335073
506.887 0.299115
510.269 0.272149
513.311 0.257170
516.013 0.249183
520.064 0.250190
522.427 0.255190
524.453 0.252197
527.156 0.244210
528.845 0.240218
530.872 0.232230
533.914 0.216252
537.631 0.201274
539.323 0.186293
542.705 0.160325
545.070 0.153337
548.111 0.141355
552.164 0.134370
555.880 0.124388
557.906 0.120396
561.284 0.114408
563.986 0.109419
568.714 0.102435
574.118 0.0944539
581.210 0.0834790
587.628 0.0685068
595.396 0.0545363
602.488 0.0455595
609.917 0.0385813
617.008 0.0336005
625.787 0.0286230
635.917 0.0226492
647.396 0.0186761
659.214 0.0137047
669.680 0.0127266
680.483 0.0117492
689.937 0.0117681
698.040 0.00978630
