220.393 2.89477e-16
224.326 2.79183e-16
227.655 2.73462e-16
230.373 2.45347e-16
232.786 2.09046e-16
234.599 1.94460e-16
237.323 1.93451e-16
240.656 2.05807e-16
242.172 2.16709e-16
243.388 2.41528e-16
246.118 2.70575e-16
249.153 3.12654e-16
251.884 3.55725e-16
256.128 3.98498e-16
259.464 4.53390e-16
260.979 4.65238e-16
262.490 4.44100e-16
263.394 4.10993e-16
263.992 3.57500e-16
265.498 3.10966e-16
265.792 2.66336e-16
266.693 2.29290e-16
267.591 1.90388e-16
269.096 1.62221e-16
270.297 1.35395e-16
272.104 1.13590e-16
273.610 9.82952e-17
275.723 8.86470e-17
279.052 8.68302e-17
282.385 9.33355e-17
286.327 1.06191e-16
289.361 1.21445e-16
292.697 1.37462e-16
295.732 1.61319e-16
299.977 1.84488e-16
303.618 2.15390e-16
309.074 2.48878e-16
312.711 2.75941e-16
317.862 3.01237e-16
320.891 3.15554e-16
328.761 3.17149e-16
336.026 3.17114e-16
339.956 2.87460e-16
342.674 2.59242e-16
346.302 2.38670e-16
350.536 2.22009e-16
353.560 2.07585e-16
355.974 1.80562e-16
357.783 1.59510e-16
359.290 1.39466e-16
360.190 1.18833e-16
361.393 1.02833e-16
362.293 8.80736e-17
363.193 7.66102e-17
364.395 6.49399e-17
364.994 5.73696e-17
366.504 5.39212e-17
368.018 5.39199e-17
369.837 5.64835e-17
370.749 6.19847e-17
371.965 6.80214e-17
373.179 7.19958e-17
374.694 7.42598e-17
376.812 7.27392e-17
378.624 6.80145e-17
379.527 6.10236e-17
381.336 5.39089e-17
382.843 4.76240e-17
384.351 4.27286e-17
385.862 4.05771e-17
387.982 4.14226e-17
389.499 4.42979e-17
390.108 4.81130e-17
391.628 5.44600e-17
392.844 6.00733e-17
393.757 6.52468e-17
395.272 6.72985e-17
397.087 6.59208e-17
398.597 6.16392e-17
399.803 5.64576e-17
401.310 5.01337e-17
401.909 4.45188e-17
403.113 3.91262e-17
404.318 3.47438e-17
405.218 3.00659e-17
406.119 2.60179e-17
406.716 2.21689e-17
407.614 1.85030e-17
408.514 1.59293e-17
409.112 1.37847e-17
410.308 1.04300e-17
410.904 8.75037e-18
411.804 7.41743e-18
412.700 5.94033e-18
413.601 5.14053e-18
