225 2.8e-16
230 2.5e-16
235 2e-16
240 1.9e-16
255 3e-16
260 4.2e-16
275 8e-17
300 1.2e-16
325 2.8e-16
335 2.8e-16
350 2e-16
370 5e-17
375 7.4e-17
385 4e-17
395 6.4e-17
410 1e-17
